title,bleu_short,bleu_marketing,bleu_technical,rouge_short,rouge_marketing,rouge_technical,cosine_short,cosine_marketing,cosine_technical,bleu_short_norm,rouge_short_norm,cosine_short_norm,bleu_marketing_norm,rouge_marketing_norm,cosine_marketing_norm,bleu_technical_norm,rouge_technical_norm,cosine_technical_norm,score_short,score_marketing,score_technical
"MegaGear Band Wrist Strap & Mount for GoPro, GoPro HD, GoPro Hero 3+, GoPro Hero 4, HERO 5 Black, HERO 6 Black and Sj4000 Camera With MegaGear Cleaning Cloth (Blue)",0.2131340099618713,0.16377439838972024,0.1743718388475606,0.4788732394366197,0.3285714285714286,0.39999999999999997,0.71429354,0.6653376,0.5654189,0.47864609735345653,0.6917057902973396,0.78744924,0.7409259375921288,0.6449735449735451,0.7240154,0.6745801968859884,0.6352941176470588,0.6141691,0.6863125922549537,0.7084825779988251,0.634553139027549
Transcend JetFlash T3-2 GB USB 2.0 Flash Drive 5-Pack TS2GJFT3-5W (White),0.011458427124096508,0.025919584382465125,0.014802617958033745,0.15827338129496402,0.14736842105263157,0.1610738255033557,0.7679869,0.8104173,0.72918606,0.025732783921904073,0.22861710631494803,0.8448001,0.1172618708992412,0.28927875243664714,0.88841707,0.05726585785040693,0.2558231346229767,0.7915149,0.48598752987503946,0.5458436884057647,0.4740296848706652
AMD HDZ940XCJ4DGI PHENOM II X 4 940 BLACK AM2+ 3.0 GHZ 8 MB 45 NM 125W 3600 MHZ TRAY,0.010962871220238871,0.04388569135126463,0.017598545098510183,0.17266187050359713,0.2485875706214689,0.2085889570552147,0.5463254,0.61453974,0.5744843,0.024619888333610323,0.24940047961630699,0.6080394,0.19854169718235695,0.4879681941828834,0.66645217,0.06808226658570919,0.3312883435582822,0.6239862,0.37252478154741586,0.5048535575504776,0.4118357448345055
CWK Laptop Charger AC Adpater Power Supply Cord Plug for Acer Aspire 5253-BZ692 5750-6887 5253-C53G25 5253-BZ819 5253-BZ815 5253-BZ819 5253-BZ846 5253-BZ848 5253-BZ849 5253-BZ893 5253-BZ611 5253-BZ618 5551-2013 5551-2036 PSU 5551-2450 5551-2805 PSU 5551g-p523g25 5551G-P523G25Misk Acer Aspire 5560 AS5560-SB653 AS5560-SB835 AS5560G-7809 5560-7415560-7602 5560G-SB448 5560 MS2319 5560-7653 5560-7696 5560G-SB468 AS5560 BL50 5560-7851 5560-8480 AS5560-8225 AS5560-8480,0.001194609174953829,0.011026432347804632,0.0019660839546813513,0.043165467625899276,0.10285714285714286,0.0273972602739726,0.4335566,0.44662553,0.4126536,0.0026827957657089754,0.06235011990407673,0.4875889,0.04988429086548928,0.2019047619047619,0.47617486,0.007606052158472622,0.0435132957292506,0.44873747,0.26005268504175216,0.3010346937889144,0.23714857311981136
Cocoon GRID-IT Organizer (CPG25RD),0.012786065384483685,0.02434225399093718,0.00980675418434097,0.1764705882352941,0.1834862385321101,0.11904761904761904,0.59980536,0.63362324,0.66350615,0.028714330002443434,0.2549019607843137,0.6651623,0.11012592651033629,0.36017669045191986,0.6880773,0.03793870737503993,0.18907563025210083,0.7203892,0.40348523514938706,0.46161428973288887,0.4169481780747692
9.5M 8mm Dia PE Spiral Wrapping Band Computer Manager Cable White,0.0208905147848247,0.007278543992747283,0.01783148452457635,0.1411764705882353,0.11475409836065573,0.14736842105263157,0.47562733,0.49781013,0.49096057,0.04691491224347457,0.20392156862745098,0.5325255,0.032928602303877154,0.22525804493017607,0.5341763,0.06898342313103642,0.23405572755417953,0.53353715,0.3289718601145057,0.3316348068261372,0.3425283623859646
"Gun and Bullet + Physics - (10.25""w x 3.5""h) Laptop Decal (Color Variations Available) (WHITE)",0.026766301876096077,0.022700658832422126,0.025168003260779837,0.15517241379310345,0.12021857923497267,0.171875,0.43946666,0.27527857,0.37268943,0.06011047197896677,0.22413793103448276,0.49390158,0.10269924417214117,0.2359846184982797,0.2820076,0.09736570255318823,0.27297794117647056,0.40545973,0.31801289103942654,0.22567476808631404,0.29531577684103744
"Velleman CA017 Stereo Panel-Mount Jack, 1 Grade to 12 Grade, 1/8"", Nickel",0.023207618927011557,0.007380773097259261,0.010787039235615851,0.136986301369863,0.08849557522123895,0.11494252873563218,0.19892299,0.239043,0.2328164,0.0521185531594301,0.197869101978691,0.2369725,0.0333910933638626,0.17371353654539498,0.24094611,0.04173106792628413,0.18255578093306288,0.2539893,0.18098316174128304,0.17224921450894587,0.183066366751084
uxcell 100M x 14mm Expandable Braided PET Sleeving Cable Weave High Dense for Car Audio,0.004305089676251868,0.006741647576953893,0.010016017506626668,0.11428571428571428,0.13333333333333333,0.12716763005780343,0.6075176,0.5528315,0.6193036,0.00966816310856839,0.16507936507936508,0.6733999,0.03049964830268487,0.2617283950617284,0.5965255,0.038748269825499095,0.20197211832709958,0.6725216,0.38038684466295014,0.37131975598308636,0.39644089263141136
Canon 3829B001 WFT-E5A Wireless File Transmitter - Wireless network adapter - for EOS 7D,0.008721081847388837,0.03720596196661157,0.00563777415489041,0.1739130434782609,0.1724137931034483,0.08333333333333333,0.66031444,0.6436963,0.6456038,0.019585385700290184,0.2512077294685991,0.7297932,0.16832217077378728,0.3384418901660281,0.69949186,0.02181046449094044,0.1323529411764706,0.7010024,0.4325948742702802,0.47643694447613427,0.38904206091430454
Monoprice 100440 15-Feet DB 9 M/M Molded Cable (100440),0.03954737912525808,0.013573816587948368,0.04912951241848602,0.19999999999999998,0.10447761194029852,0.15686274509803924,0.5108973,0.5124583,0.5194186,0.08881359986727919,0.28888888888888886,0.57019794,0.061408821409296065,0.205085682697623,0.55077535,0.19006392534030758,0.24913494809688586,0.5643548,0.3795245921254129,0.3420113005968134,0.39197710702735866
SPL Audio 12in SP2 DVC 4 Ohm Subwoofer 1400W Max 600W RMS Each - SPL Audio SP212,0.059194432966682725,0.025148820272066382,0.0381728309286307,0.26666666666666666,0.2105263157894737,0.3278688524590164,0.82125115,0.69618934,0.81317973,0.1329360073956388,0.3851851851851852,0.9016926,0.11377488436914507,0.4132553606237817,0.758976,0.14767657423193759,0.5207328833172613,0.88247275,0.5803766125754428,0.5112455525812395,0.6083387411496899
"RAM AQUA WATERPROOF BOX with Motorcycle, Motorbike, Bike, Bicycle Handlebar Mount RAM-B-149-AQ6U (SKU 3561)",6.836812154001153e-05,0.0023371250504019263,0.00033464549925953135,0.07799442896935932,0.12437810945273631,0.08579088471849866,0.72846353,0.7697472,0.7212291,0.00015353783548842113,0.1126586196224079,0.80258447,0.010573304413052813,0.24414962225907497,0.84233046,0.0012946197520739319,0.13625611102349786,0.7828981,0.42949527402366905,0.4848459595580466,0.4258367467102351
HDMI Male to DVI-D Single Link Male Cable: 25 ft - by Abacus24-7,0.0023034071479500475,0.008295065473469513,0.014728068336044528,0.1342281879194631,0.11518324607329843,0.1511627906976744,0.56617534,0.57517767,0.62322867,0.005172880865796976,0.19388516032811334,0.62924147,0.03752741102240719,0.22610044599573395,0.6218478,0.05697745291637841,0.24008207934336523,0.6767721,0.36438524355958596,0.376830868435062,0.41265094187230894
"GeoVision GV-UBL1211 | 1.3MP 3x Zoom, Motorized, Low Lux, H.264, WDR, Intelligent IR, Day/Night Function Ultra Bullet IP Camera",0.020669226361446948,0.011004417158994079,0.019976776456515126,0.12371134020618559,0.15853658536585366,0.11111111111111112,0.4318636,0.4217772,0.42332727,0.04641795335709971,0.1786941580756014,0.48578063,0.04978469273189144,0.3112014453477868,0.44801715,0.07728276471847204,0.17647058823529413,0.46029612,0.2991683411258831,0.31425510960174485,0.29358640034838873
Midland LXT340VP3 20-Mile 2-Way Radio Pair,0.005264445542126352,0.01079944900214176,0.011611858989910533,0.14925373134328357,0.17283950617283952,0.20134228187919465,0.7230388,0.67454416,0.74944663,0.01182263831999108,0.2155887230514096,0.7967902,0.04885740357506638,0.3392775491540924,0.7344481,0.04492199070329276,0.3197789182787209,0.8134553,0.45524793163809246,0.464257775829537,0.497902869066411
"Polaroid Sure-GRIP Professional Camera / Camcorder Action Stabilizing Handle Mount For The Nikon 1 J1, J2, J3, V1, V2, V3, S1, D40, D40x, D50, D60, D70, D80, D90, D100, D200, D300, D3, D3S, D700, D3000, D5000, D3100, D3200, D3300, D7000, D5100, D4, D4s, D800, D800E, D600, D610, D7100, D5200, D5300 Digital SLR Cameras",0.0013320424597707589,0.0018045808800324292,0.0023698657384772126,0.08813559322033897,0.11692307692307695,0.09061488673139158,0.6197877,0.71228504,0.56853855,0.002991436819456604,0.12730696798493407,0.6865058,0.008164040250767184,0.22951566951566957,0.77721536,0.009168134642732655,0.14391776127926897,0.61754745,0.3758274984636709,0.4480276082391861,0.3470452002053997
Insten Reusable Anti-Glare Screen Protector Compatible with Samsung Galaxy Tab 3 7.0 Kids / Galaxy Tab 3 7.0 inch P3200(PSAM3200SP02),0.09072069007511593,0.04676219378494566,0.12631221700968986,0.27450980392156865,0.20560747663551404,0.30985915492957744,0.56638145,0.5642047,0.6383536,0.2037361576476457,0.3965141612200436,0.62946165,0.21155517965346662,0.4035998615437868,0.6094134,0.4886552827718505,0.492129246064623,0.6931511,0.4647934027569309,0.458495452994931,0.5917716903946958
"Monoprice Low Profile Wall Mount Bracket for LCD LED Plasma (Max 200Lbs, 37~63inch)",0.0007330230027655756,0.00971718945434921,0.00498896537615642,0.09885931558935361,0.12944983818770225,0.12587412587412586,0.62116206,0.6436874,0.69989514,0.00164618776518502,0.14279678918462188,0.6879738,0.04396119160267937,0.25410523792400813,0.6994818,0.019300463124938008,0.199917729329494,0.7597953,0.38009764289811154,0.4242575000303688,0.4347022021701571
Apple iPod Dock Connector for shuffle 1st Generation (Discontinued by Manufacturer),0.012561540573570467,0.033509682606024764,0.021113942337219072,0.24113475177304963,0.19387755102040816,0.21656050955414013,0.708725,0.71813834,0.71029425,0.028210102992770693,0.3483057525610717,0.78150135,0.15159996463062544,0.3805744520030234,0.7838482,0.08168203921581745,0.34394904458598724,0.77105665,0.4848796402819695,0.5249677171936142,0.4919360969849971
Gizmo Dorks Reversible Sleeve Cover Case for Apple iPad Air - Orange Gray,0.024415041458373078,0.016295844208294833,0.020122816483171588,0.14814814814814817,0.1276595744680851,0.13333333333333333,0.44875842,0.49112105,0.5156634,0.0548301245440074,0.21399176954732513,0.50382626,0.07372344986518949,0.25059101654846333,0.52659637,0.07784773960539329,0.21176470588235294,0.5602882,0.31911860380618884,0.3443768002829939,0.35254720679277396
"4"" Deadpool iPad Car Notebook Decal Sticker",0.013936817550872522,0.006124933536093092,0.013972042206661001,0.06818181818181819,0.07894736842105263,0.07766990291262137,0.20907405,0.22913963,0.17650883,0.03129863380999432,0.0984848484848485,0.24781503,0.027709594219483907,0.15497076023391812,0.2297238,0.054052667248112654,0.12335808109651629,0.19301307,0.15635338449020317,0.1605319867375685,0.14085922309308474
Patriot Memory Signature Line DDR4 16GB 2400MHz (PC4-19200) UDIMM with Heatshield - PSD416G24002H,0.00972322817721335,0.023964924564989134,0.015479690657981528,0.15942028985507248,0.16393442622950818,0.18918918918918917,0.75936854,0.8111041,0.78031546,0.021835957675327883,0.23027375201288247,0.83559465,0.10841886385921069,0.32179720704310866,0.8891953,0.059885201881275316,0.30047694753577103,0.8468836,0.48082475446367856,0.5521516792207886,0.5135323348491498
"Bell & Howell 12MP WP Camera, Micr SDHC Card, Case and Strap Kit",0.026732128656372665,0.01356446149213468,0.02538947853485224,0.32727272727272727,0.1956521739130435,0.3225806451612903,0.7712859,0.7308456,0.78809166,0.06003372740752302,0.4727272727272727,0.8483238,0.06136649835266955,0.3840579710144928,0.7982478,0.09822250853158793,0.5123339658444023,0.85530454,0.5573521610444412,0.510480024431024,0.5802913881958194
Power Supply 0R5RV4 for DELL Inspiron 660s slim desktop new genuine,0.13497563057408893,0.09344094711376155,0.1008853247688249,0.33962264150943394,0.27272727272727276,0.28125,0.8955593,0.7794379,0.8349179,0.30312177218299036,0.49056603773584906,0.98106253,0.42273286930361814,0.5353535353535355,0.8533118,0.3902880344397586,0.4466911764705882,0.9060133,0.6889532182153361,0.6661774897217225,0.6622514577053852
OPPO - BDP-95 EU UNIVERSAL BLU-RAY PLAYER,0.04119543526354459,0.029838061953850737,0.03587602530400224,0.18644067796610167,0.14814814814814814,0.20289855072463767,0.67363214,0.6210927,0.6222068,0.09251472499016017,0.2693032015065913,0.7440181,0.1349893160741816,0.2908093278463649,0.67387784,0.13879108216675834,0.3222506393861892,0.67566556,0.4624635205493588,0.443388578617008,0.45309320908048234
"UGREEN Slim 3.5mm Stereo Auxiliary Cable with Slim Aluminum Case for Your iPhone, iPad or Smartphones, Tablets, Media Players",0.0044151596584016016,0.010168736870948207,0.00961820893159424,0.1437125748502994,0.1523809523809524,0.1564245810055866,0.788762,0.75851524,0.8015685,0.009915352974705475,0.20758483033932135,0.8669903,0.04600402122867978,0.29911816578483247,0.8296026,0.03720929547825424,0.24843904042063752,0.8698988,0.4878702097460482,0.501081846325369,0.5063614820154945
Buffalo AirStation N600 Dual Band Wireless Router (WHR-600D),9.392286574633961e-05,0.01005356170420852,0.006738277339436898,0.09798270893371758,0.11764705882352942,0.1899736147757256,0.703527,0.8236805,0.8231156,0.00021092744958808068,0.14153057957092538,0.77594924,0.04548296134848493,0.2309368191721133,0.9034467,0.026067904567339636,0.3017227999379171,0.8932324,0.42340999662054585,0.5208282823036114,0.5285638787191639
"Salon Grafix Play it BIG Volumizing Dry Shampoo, Black",0.01791916416310803,0.02203338233910167,0.02992995598837999,0.13698630136986303,0.13333333333333333,0.22680412371134018,0.47783273,0.5075769,0.5707199,0.04024199608519518,0.19786910197869106,0.5348811,0.09968044229402248,0.2617283950617284,0.5452438,0.1157879376444552,0.36021831412977556,0.61990964,0.32696833199583,0.36297410918215367,0.4289563850070037
Acer Aspire AT3-605-UR24 Desktop (Black) (Discontinued by Manufacturer),0.006200586117487269,0.021670863362987552,0.020628341332587345,0.07017543859649122,0.08219178082191782,0.15217391304347827,0.634548,0.6143153,0.7476373,0.013924977749774631,0.10136452241715399,0.7022716,0.09804038307284234,0.16133942161339423,0.6661978,0.07980342840642592,0.24168797953964194,0.8114959,0.3799581653897851,0.39794383956877594,0.48612080206357383
Celicious Matte Anti-Glare Screen Protector Film Compatible with Acer Chromebook R11 C738T [Pack of 2],0.008248042017574368,0.017319838075785216,0.03619348245265354,0.1871345029239766,0.15178571428571427,0.18181818181818182,0.79695797,0.80773777,0.86443806,0.018523055626953017,0.27030539311241064,0.87574464,0.07835606414323726,0.2979497354497354,0.8853806,0.14001920654312208,0.2887700534759358,0.93798107,0.5100794325984304,0.5367667627606394,0.5761878495487556
abcGoodefg G Shape Clip-Ear Headset Earpiece Mic for Motorola MD200TPR MH230R MR350R MS350R MT350R MG160A MH230TPR Talkabout 2 Two Way Radio Walkie Talkie 1-pin (2 PCS),1.5270600198983214e-05,0.0016975191408915562,0.00033060227873730374,0.04633204633204633,0.050793650793650794,0.05072463768115943,0.7097857,0.6876763,0.6947229,3.429397866063617e-05,0.06692406692406692,0.7826343,0.0076796860401387775,0.09970605526161082,0.7493292,0.00127897802624272,0.08056265984654733,0.7541942,0.4080567491631361,0.4015110399892863,0.39755750948765245
"Zenclosures 1993-2003 Camaro or Firebird 2-10"" Subwoofer Box with Recessed Mounting Holes (Type 3)",0.002825695594891346,0.003872051777095991,0.003408115151719086,0.16901408450704228,0.12658227848101267,0.15384615384615385,0.76381874,0.6296809,0.7393619,0.0063458111121991,0.2441314553990611,0.840348,0.017517411888292977,0.24847632442569154,0.68360984,0.013184737886870909,0.24434389140271492,0.8025344,0.48279331927521496,0.40830335570554077,0.4656493580307857
eForCity? Compatible with Nikon D90 BM-10 LCD Monitor Cover Screen Protector,0.026949033084497778,0.11435817947030508,0.07057336332240136,0.30769230769230765,0.2696629213483146,0.22222222222222218,0.78794205,0.87363076,0.8033339,0.06052084092844509,0.4444444444444444,0.86611456,0.5173637771133043,0.529338327091136,0.9600494,0.2730222588668761,0.35294117647058815,0.87181056,0.5592985997379215,0.7417002214475334,0.5923961365634005
XKTTSUEERCRR Tab E 9.6 Case - Shockproof Lightweight Kids Convertible Portable Handheld EVA Protective Shell Cover Case For Samsung Galaxy Tab E / Tab E Nook 9.6 Inch 2015 Tablet - Green,0.0088433266136408,0.01868002535587052,0.010686129930699331,0.22950819672131142,0.17567567567567569,0.2134387351778656,0.8236898,0.8196435,0.8401493,0.019859917110358692,0.33151183970856096,0.9042974,0.08450963909577605,0.34484484484484484,0.898872,0.04134068712151597,0.33899093234131594,0.91167843,0.5399916449256315,0.5567746299153615,0.550922121574845
"Super Power Supply AC / DC Adapter Charger for HKC LC07740 P771A 7"" Capacitive Touchscreen Tablet Tab Wall Barrel Plug",0.03757391407420847,0.04058369860053417,0.029883912927450393,0.1212121212121212,0.17582417582417584,0.15384615384615383,0.3590504,0.29956907,0.42245835,0.08438168707627358,0.17508417508417506,0.4080075,0.1836032690836283,0.34513634513634517,0.30953315,0.11560981405917677,0.2443438914027149,0.45935518,0.26887021681803575,0.2869514780569846,0.31966601411304674
Adorama 67mm Rubber Lens Hood,0.026450870988545226,0.03145157829139787,0.03756536735805401,0.20338983050847456,0.15584415584415584,0.17391304347826086,0.6593166,0.6362169,0.63956386,0.059402092479430485,0.2937853107344633,0.72872734,0.14228896801594912,0.3059163059163059,0.6910163,0.14532652219515813,0.27621483375959077,0.69446176,0.45266052115259453,0.45755947669000346,0.45261622044124766
"Sony Walkman Compact Portable Lightweight AM/FM Stereo Radio with Convenient Belt Clip & Over the Head Stereo Headphones - Designed for Jogging, Walking, Exercising & Bike Riding",0.0012046618432533897,0.006447455252114135,0.003597251966167809,0.13157894736842105,0.14448669201520914,0.1234567901234568,0.77810496,0.74150187,0.7484531,0.0027053715641488126,0.19005847953216373,0.8556074,0.029168703257198517,0.283622025066892,0.81032336,0.013916438317241138,0.19607843137254902,0.81237936,0.4759946579759519,0.48335936087206877,0.45868839752193485
Smart Fashion TW64 Sports Wrist Band Bracelet Smartwatch Waterproof Bluetooth For Android IOS,0.0005042707814692156,0.00561018195929065,0.0024202701598145093,0.047058823529411764,0.05911330049261084,0.06486486486486487,0.47833106,0.48245767,0.48005414,0.001132467040819986,0.06797385620915032,0.5354134,0.025380824897664713,0.11603721948549535,0.5167792,0.009363130719475086,0.10302066772655008,0.5217264,0.2849832730312731,0.29374410326650535,0.28895916434272273
"SmilePowo LED Display USB Dual Battery Charger for Canon LP-E6,LP-E6N,LC-E6,EOS 80D,6D, 7D, 70D, 60D, 5D Mark III, 5D Mark II,BG-E13, BG-E11,BG-E9,BG-E7,BG-E6,60DA DSLR Cameras ,Battery Grip",0.020610763286839265,0.026405388988179568,0.024442294015859366,0.2028985507246377,0.19917012448132781,0.19213973799126638,0.5876266,0.5036872,0.5462495,0.04628665979909243,0.29307568438003223,0.6521539,0.11945968225751599,0.39096357768556944,0.5408361,0.09455820170582717,0.3051631132802466,0.5934104,0.41091754064797636,0.39802386289073965,0.3966355151135533
Vktech Mini Pet Camera Dog Cat Collar Video Camera Recording Trace Recorder 2colour,2.3778571172776975e-05,0.0023537930794685206,0.0033704504045167496,0.07171314741035856,0.11724137931034483,0.12286689419795221,0.57867,0.5584875,0.6039966,5.3400770222111456e-05,0.10358565737051792,0.6425873,0.010648711651213392,0.2301404853128991,0.6029348,0.01303902690078889,0.19514153784380645,0.6559454,0.3472034165928327,0.36166468810936003,0.3800178513187477
cable small multi 4 4-Outport High Speed 480Mbps USB 2.0 Hub Splitter Adapter for XP/ME/2000/98SE/98/Vista/win7/win10/win8/Mac OS9.1/Linux22.4 or higher edition system,0.06199079070788906,0.014883904575258976,0.02381608052035323,0.5052631578947369,0.310077519379845,0.4466019417475728,0.59035444,0.5731006,0.6022122,0.13921593296862447,0.7298245614035088,0.6550676,0.06733574393119388,0.6086706861900661,0.61949414,0.09213561313944466,0.7093089663049685,0.6540131,0.5447939349238287,0.47874867760439643,0.5273676935042155
"Belkin Family Rockstar Wall-Mountable 4-Port USB Desktop Charging Station / Hub with 10-Foot Cable, Compatible with Most Micro USB Devices including Fitbit Alta, Fitbit Blaze and Fitbit Charge HR",0.018492368628657736,0.02854682278368801,0.023672314888284602,0.1804511278195489,0.18497109826589594,0.20143884892086333,0.7219366,0.6334022,0.7079042,0.041529271074625645,0.26065162907268175,0.79561293,0.1291476668163294,0.36309141511453646,0.6878268,0.09157943704457033,0.31993228946254765,0.76846844,0.47335169066258975,0.46697317661636817,0.4871121514162845
Lowepro Compact ILC Courier 70 Digital Micro Four-Thirds Camera Case - Black,0.008123080606495962,0.01599598207314759,0.02119721240721088,0.18,0.14457831325301204,0.22857142857142856,0.6575658,0.61275625,0.7038356,0.018242423306737397,0.26,0.72685724,0.07236685423231375,0.2838018741633199,0.66443115,0.08200418034010123,0.3630252100840336,0.7640625,0.4329892283108915,0.4212577594628763,0.49328860952696263
"T560 Case, Galaxy Tab E 9.6 Inch Case,PU Armor Hard Hybrid Shockproof Rugged with Kickstand Protective High Impact Resistant for Samsung Galaxy Tab E 9.6"" [SM-T560] (All Black)",0.05051837010330628,0.018770725246390688,0.04579485724615443,0.2807017543859649,0.13333333333333333,0.24615384615384617,0.7698794,0.7306216,0.656441,0.11345172316201836,0.40545808966861596,0.8468215,0.08491997124832192,0.2617283950617284,0.797994,0.17716337696296972,0.3909502262443439,0.7127382,0.5531381966826189,0.4856591003780192,0.4983975087634831
ALPINE CDE102 E 50WX4 AM FM CD DET FACE,0.01741162598902243,0.01133524635229813,0.010988200169799622,0.09523809523809522,0.08196721311475409,0.10666666666666666,0.48172662,0.5186039,0.5231072,0.03910219129135946,0.13756613756613753,0.5390402,0.051281385332455055,0.16089860352155433,0.55773944,0.04250928523180953,0.16941176470588235,0.5683492,0.31368718614580127,0.33191471552671953,0.33715485378729465
Multifunctional USB Smart Bracelet with 3D Pedometer & Sleep Monitor Functions (Green),0.0010743506084749913,0.006073458130225572,0.007297549002694507,0.04210526315789474,0.039735099337748346,0.05042016806722689,0.55497855,0.48830733,0.46856266,0.002412724867457146,0.06081871345029241,0.617282,0.027476716164486752,0.07799852832965416,0.5234079,0.028231519926370702,0.0800790904597133,0.5092822,0.32444884626042186,0.28807274936930855,0.2817187384596344
Incase Convertible Book Jacket for iPad,0.01956293978684131,0.013705142321861414,0.02726155690900031,0.17500000000000004,0.14285714285714285,0.1851851851851852,0.7215722,0.6367774,0.74020374,0.0439335082345956,0.2527777777777778,0.7952237,0.06200294749668339,0.2804232804232804,0.69165146,0.10546488784332318,0.29411764705882354,0.80344605,0.47178967796366467,0.43143228873429396,0.5016186609548458
T-handle for Sb-50 Anderson Powerpole.# sb50-hdl-red with Hardware Bag.fast Ship!,0.01029376943377385,0.014665730627112501,0.009337199296036477,0.16666666666666666,0.14583333333333334,0.2352941176470588,0.52237177,0.6155896,0.610596,0.023117251758241607,0.24074074074074073,0.5824541,0.0663487109231169,0.2862654320987654,0.6676419,0.03612217305909379,0.37370242214532867,0.6630921,0.3571915407997639,0.42197447481949646,0.4340021871903116
"Bluetooth Headphone, Wireless Sport Bluetooth 4.1 Sweat Proof, Noise Cancelling Earbud With Mic for Handsfree Calling for iPhone 4 5 6 Plus Samsung Galaxy, Note, Lg Moto and all Bluetooth Devices",0.015393142915988768,0.009623227988882032,0.01652164850888538,0.14388489208633093,0.06756756756756756,0.12244897959183673,0.46626014,0.48246852,0.478754,0.034569179194161026,0.20783373301358912,0.5225202,0.043536103874784716,0.1326326326326326,0.51679146,0.06391615170009382,0.19447779111644656,0.5203185,0.3218608203103909,0.30243791557598154,0.32475773977823175
"HQRP Replacement AC Adapter/Charger for Sony Mavica MVC-FD1000, MVC-FD200 Digital Camera with USA Cord & Euro Plug Adapter",0.0228477961432675,0.014345948722668735,0.01791916416310803,0.26086956521739124,0.13793103448275862,0.26666666666666666,0.46262425,0.5959563,0.4978866,0.05131048047685466,0.37681159420289845,0.51863664,0.06490199696962594,0.27075351213282245,0.6453938,0.06932262324622991,0.4235294117647059,0.54103744,0.36634884061322137,0.40661077168288445,0.39373172890272784
"MPF Products Charger Sync Flexible Charge Key Micro USB to USB Cable - for Android, BlackBerry, Google Nexus, HTC One, Jawbone, Lumia, LG, Motorola, Samsung Galaxy, Sony, Windows Phone (Pink)",0.07483215185862288,0.007946065738276829,0.04730786229155812,0.1565217391304348,0.12949640287769784,0.234375,0.53042763,0.5013526,0.45166352,0.16805444354046897,0.22608695652173916,0.5910587,0.0359485137188023,0.2541966426858513,0.5381906,0.1830166342788496,0.37224264705882354,0.49098185,0.3940646857527804,0.3416315907292762,0.38430574385832117
"DURAGADGET Colourful ""Kid's Proof"" Childrens, Special Needs Or Sight Impared PC Keyboard PS2/USB - Great For Teaching / Learning",0.017289540502252974,0.005893445457883781,0.006621076220118774,0.08219178082191779,0.12389380530973453,0.06521739130434784,0.6220606,0.61650157,0.7254756,0.038828017583483594,0.11872146118721459,0.68893355,0.026662327228580408,0.24319895116355295,0.6686753,0.025614496754086055,0.10358056265984657,0.78749675,0.383854145348421,0.4018029713276171,0.4260471376466808
Seasonic SS-350ES Bronze 350W Active PFC Power Supply 80Plus Bronze 8cm Fan,0.007751461266008533,0.005681635430124577,0.008502682094372233,0.07894736842105263,0.06451612903225806,0.10638297872340427,0.43422908,0.44212085,0.40073827,0.017407858485021733,0.11403508771929824,0.48830724,0.025704085006646206,0.12664277180406214,0.47107023,0.032893734442376844,0.16896120150187738,0.4358342,0.27701435536364105,0.2736218292062629,0.26838083358113346
ThiKin Children School Bookbag Large Capacity Cute Backpack Girls,0.0004919433498247602,0.008016895607042258,0.002434047425163134,0.075,0.12807881773399016,0.08284023668639053,0.57654154,0.62244594,0.6292432,0.0011047826883880786,0.10833333333333334,0.6403138,0.03626895261181945,0.2514139755519066,0.67541134,0.009416429867048742,0.13156978767838495,0.68328536,0.3475164310802442,0.4096264038281935,0.3768892321703245
"ONCHOICE 4G Crystal Flash Drive, USB 2.0 LED memory stick 3D Logo Transparent Waterproof Thumb Drive for Wedding Birthday Gift",0.007128454655047247,0.00995139810070357,0.010354121681459313,0.1348314606741573,0.14563106796116504,0.11764705882352941,0.6876794,0.6837614,0.66439366,0.016008740235356325,0.1947565543071161,0.7590222,0.045020766619278424,0.28586839266450914,0.7448929,0.040056269915043206,0.18685121107266436,0.72135025,0.4322024117684764,0.455168737431802,0.4174019965610901
Yulass 8GB Handheld Digital Voice Recorder with Password Protection Fuction Support TF Card Expand to 64GB Memory - Gray,0.00014363528898040043,0.0015169890743024978,0.0006413301562277383,0.10344827586206896,0.05714285714285714,0.08609271523178808,0.5635982,0.57032394,0.56311315,0.00032256921607679484,0.14942528735632185,0.6264888,0.006862956379299044,0.11216931216931217,0.6163476,0.002481069339615338,0.13673548889754575,0.6116722,0.3506813665516995,0.3379318726123878,0.34064025086643446
MicroMall USB Sport Wireless Handsfree Headset Headphone Earphone MP3 Player Blue,0.037071823479139704,0.018702916667897678,0.031755495059409146,0.2909090909090909,0.13333333333333333,0.1935483870967742,0.6866221,0.6700561,0.6498856,0.08325411619309762,0.4202020202020202,0.75789285,0.08461320086729346,0.2617283950617284,0.7293623,0.12285027359329205,0.30740037950664134,0.7056393,0.5048104576293581,0.4512665534717727,0.46038231464026347
InstallerParts VESA Mount Universal Adapter – Compatible with VESA 200x200mm to 502829 (BARL230S1) and 502830 (BARL230S3),0.00042552626703709786,0.011379494671419197,0.008523213043932842,0.15807560137457044,0.15902140672782877,0.16300940438871472,0.80021054,0.79269356,0.75668454,0.0009556264017888486,0.22833142420771285,0.87921876,0.05148156758104825,0.3121531317249972,0.8683328,0.03297316109801336,0.2588972893232528,0.82129335,0.4969311412286541,0.5250750764511909,0.48361428962252845
